data;horario;uf;br;trecho;km;sentido;veiculo;fim_percurso;;;;;
08/12/2020;11:09:55;PE;101;101PE000000;1000;C;IZV-6C04;percurso;1000;1000;;;
08/12/2020;11:09:55;PE;101;101PE000000;5000;C;IZV-6C04;percurso;4000;4000;;;
08/12/2020;11:09:55;PE;101;101PE000000;6000;C;IZV-6C04;percurso;1000;1000;;;
08/12/2020;11:09:55;PE;101;101PE000000;7000;C;IZV-6C04;percurso;1000;1000;;;
08/12/2020;11:09:55;PE;101;101PE000000;8000;C;IZV-6C04;percurso;1000;1000;;;
08/12/2020;11:09:55;PE;101;101PE000000;10000;C;IZV-6C04;percurso;2000;2000;;;
08/12/2020;11:28:02;PE;101;101PE010980;11000;C;IZV-6C04;percurso;1000;1000;;;
08/12/2020;11:28:02;PE;101;101PE010980;12000;C;IZV-6C04;percurso;1000;1000;;;
08/12/2020;11:28:02;PE;101;101PE010980;13000;C;IZV-6C04;percurso;1000;1000;;;
08/12/2020;11:28:02;PE;101;101PE010980;14000;C;IZV-6C04;percurso;1000;1000;;;
08/12/2020;11:32:57;PE;101;101PE015195;18000;C;IZV-6C04;fim_dia;4000;4000;;;
09/12/2020;08:01:29;PB;230;230PB000000;0;C;IZV-6C04;percurso;0;0;;;
09/12/2020;08:05:09;PB;230;230PB001867;14000;C;IZV-6C04;fim_dia;14000;14000;;;
10/12/2020;07:08:07;PB;230;230PB035800;36000;C;IZV-6C04;percurso;0;0;;;
10/12/2020;07:08:07;PB;230;230PB035800;37000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;07:08:07;PB;230;230PB035800;38000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;07:08:07;PB;230;230PB035800;39000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;07:08:07;PB;230;230PB035800;41000;C;IZV-6C04;percurso;2000;2000;;;
10/12/2020;07:14:05;PB;230;230PB041515;42000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;07:14:05;PB;230;230PB041515;44000;C;IZV-6C04;fim_distancia;2000;2000;;;
10/12/2020;08:06:26;PB;230;230PB089490;104000;C;IZV-6C04;percurso;0;60000;;;
10/12/2020;08:06:26;PB;230;230PB089490;107000;C;IZV-6C04;percurso;3000;3000;;;
10/12/2020;08:06:26;PB;230;230PB089490;110000;C;IZV-6C04;percurso;3000;3000;;;
10/12/2020;08:06:26;PB;230;230PB089490;111000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:06:26;PB;230;230PB089490;112000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:31:36;PB;230;230PB112770;113000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:31:36;PB;230;230PB112770;114000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:31:36;PB;230;230PB112770;115000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:31:36;PB;230;230PB112770;116000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:31:36;PB;230;230PB112770;117000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:36:38;PB;230;230PB117579;118000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:36:38;PB;230;230PB117579;119000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;08:36:38;PB;230;230PB117579;120000;C;IZV-6C04;fim_distancia;1000;1000;;;
10/12/2020;11:15:18;PB;230;230PB135833;148000;C;IZV-6C04;percurso;0;28000;;;
10/12/2020;11:44:23;PB;230;230PB153300;157000;C;IZV-6C04;percurso;9000;9000;;;
10/12/2020;11:44:23;PB;230;230PB153300;158000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;11:44:23;PB;230;230PB153300;159000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;11:44:23;PB;230;230PB153300;160000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;11:44:23;PB;230;230PB153300;163000;C;IZV-6C04;percurso;3000;3000;;;
10/12/2020;11:44:23;PB;230;230PB153300;164000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;11:44:23;PB;230;230PB153300;165000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;11:44:23;PB;230;230PB153300;167000;C;IZV-6C04;percurso;2000;2000;;;
10/12/2020;11:44:23;PB;230;230PB153300;168000;C;IZV-6C04;percurso;1000;1000;;;
10/12/2020;11:44:23;PB;230;230PB153300;169000;C;IZV-6C04;fim_dia;1000;1000;;;
11/12/2020;05:48:02;PB;230;230PB000000;0;C;IZV-6C04;percurso;0;0;;;
11/12/2020;05:48:02;PB;230;230PB000000;2000;C;IZV-6C04;fim_distancia;2000;2000;;;
11/12/2020;06:25:41;PB;230;230PB184597;204000;C;IZV-6C04;percurso;0;202000;;;
11/12/2020;06:25:41;PB;230;230PB184597;205000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:25:41;PB;230;230PB184597;206000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:25:41;PB;230;230PB184597;207000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:25:41;PB;230;230PB184597;208000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:25:41;PB;230;230PB184597;209000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:25:41;PB;230;230PB184597;210000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:25:41;PB;230;230PB184597;211000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:25:41;PB;230;230PB184597;212000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:25:41;PB;230;230PB184597;213000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;06:59:38;PB;230;230PB215468;217000;C;IZV-6C04;percurso;4000;4000;;;
11/12/2020;06:59:38;PB;230;230PB215468;219000;C;IZV-6C04;fim_distancia;2000;2000;;;
11/12/2020;07:45:12;PB;230;230PB248800;250000;C;IZV-6C04;percurso;0;31000;;;
11/12/2020;07:45:12;PB;230;230PB248800;251000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;07:45:12;PB;230;230PB248800;252000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;07:45:12;PB;230;230PB248800;253000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;07:45:12;PB;230;230PB248800;254000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;07:45:12;PB;230;230PB248800;255000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;07:45:12;PB;230;230PB248800;256000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;07:45:12;PB;230;230PB248800;257000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;07:45:12;PB;230;230PB248800;258000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;07:57:23;PB;230;230PB259838;261000;C;IZV-6C04;percurso;3000;3000;;;
11/12/2020;07:57:23;PB;230;230PB259838;265000;C;IZV-6C04;fim_distancia;4000;4000;;;
11/12/2020;09:58:28;PB;230;230PB311325;318000;C;IZV-6C04;percurso;0;53000;;;
11/12/2020;09:58:28;PB;230;230PB311325;319000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;09:58:28;PB;230;230PB311325;320000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;09:58:28;PB;230;230PB311325;321000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;09:58:28;PB;230;230PB311325;322000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;09:58:28;PB;230;230PB311325;323000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;09:58:28;PB;230;230PB311325;324000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;09:58:28;PB;230;230PB311325;325000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;09:58:28;PB;230;230PB311325;326000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;09:58:28;PB;230;230PB311325;327000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;10:15:59;PB;230;230PB327920;328000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;10:15:59;PB;230;230PB327920;329000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;10:15:59;PB;230;230PB327920;330000;C;IZV-6C04;percurso;1000;1000;;;
11/12/2020;10:15:59;PB;230;230PB327920;331000;C;IZV-6C04;fim_distancia;1000;1000;;;
11/12/2020;11:05:43;PB;230;230PB373495;388000;C;IZV-6C04;percurso;0;57000;;;
11/12/2020;11:22:19;PB;230;230PB388555;403000;C;IZV-6C04;fim_km_0;15000;15000;;;
11/12/2020;13:04:32;PB;230;230PB000000;0;C;IZV-6C04;percurso;0;0;;;
11/12/2020;13:04:32;PB;230;230PB000000;1000;C;IZV-6C04;fim_dia;1000;1000;;;
12/12/2020;05:23:42;PB;230;230PB404200;414000;C;IZV-6C04;percurso;0;0;;;
12/12/2020;05:35:33;PB;230;230PB414256;418000;C;IZV-6C04;percurso;4000;4000;;;
12/12/2020;05:35:33;PB;230;230PB414256;419000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;420000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;421000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;422000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;424000;C;IZV-6C04;percurso;2000;2000;;;
12/12/2020;05:35:33;PB;230;230PB414256;425000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;426000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;427000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;429000;C;IZV-6C04;percurso;2000;2000;;;
12/12/2020;05:35:33;PB;230;230PB414256;430000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;431000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;432000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;433000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;438000;C;IZV-6C04;percurso;5000;5000;;;
12/12/2020;05:35:33;PB;230;230PB414256;439000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;05:35:33;PB;230;230PB414256;440000;C;IZV-6C04;fim_distancia;1000;1000;;;
12/12/2020;06:38:22;PB;230;230PB472786;477000;C;IZV-6C04;percurso;0;37000;;;
12/12/2020;06:45:03;PB;230;230PB478221;487000;C;IZV-6C04;percurso;10000;10000;;;
12/12/2020;07:43:26;PB;230;230PB493620;494000;C;IZV-6C04;percurso;7000;7000;;;
12/12/2020;07:43:26;PB;230;230PB493620;495000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;07:43:26;PB;230;230PB493620;496000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;07:43:26;PB;230;230PB493620;497000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;07:43:26;PB;230;230PB493620;498000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;07:43:26;PB;230;230PB493620;499000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;07:50:31;PB;230;230PB500224;502000;C;IZV-6C04;percurso;3000;3000;;;
12/12/2020;07:54:25;PB;230;230PB503649;504000;C;IZV-6C04;fim_km_0;2000;2000;;;
12/12/2020;08:23:49;PB;116;116PB000000;0;C;IZV-6C04;percurso;0;0;;;
12/12/2020;08:23:49;PB;116;116PB000000;1000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;08:23:49;PB;116;116PB000000;2000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;08:23:49;PB;116;116PB000000;3000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;08:23:49;PB;116;116PB000000;4000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;08:29:17;PB;116;116PB005054;6000;C;IZV-6C04;percurso;2000;2000;;;
12/12/2020;08:29:17;PB;116;116PB005054;7000;C;IZV-6C04;fim_km_0;1000;1000;;;
12/12/2020;11:01:57;PB;434;434PB000000;0;C;IZV-6C04;percurso;0;0;;;
12/12/2020;11:03:23;PB;434;434PB000582;1000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;11:14:39;PB;434;434PB010131;18000;C;IZV-6C04;fim_km_0;17000;17000;;;
12/12/2020;11:37:41;PB;434;434PB000000;0;C;IZV-6C04;fim_km_0;0;0;;;
12/12/2020;12:18:49;PB;405;405PB000000;0;C;IZV-6C04;percurso;0;0;;;
12/12/2020;12:27:48;PB;405;405PB008230;17000;C;IZV-6C04;percurso;17000;17000;;;
12/12/2020;12:27:48;PB;405;405PB008230;23000;C;IZV-6C04;percurso;6000;6000;;;
12/12/2020;12:27:48;PB;405;405PB008230;24000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;12:27:48;PB;405;405PB008230;25000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;12:27:48;PB;405;405PB008230;26000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;12:27:48;PB;405;405PB008230;27000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;12:27:48;PB;405;405PB008230;28000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;12:27:48;PB;405;405PB008230;29000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;12:27:48;PB;405;405PB008230;30000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;12:27:48;PB;405;405PB008230;31000;C;IZV-6C04;percurso;1000;1000;;;
12/12/2020;12:55:07;PB;405;405PB032593;35000;C;IZV-6C04;fim_dia;4000;4000;;;
13/12/2020;06:38:06;PB;361;361PB000000;0;C;IZV-6C04;percurso;0;0;;;
13/12/2020;06:48:29;PB;361;361PB003674;4000;C;IZV-6C04;percurso;4000;4000;;;
13/12/2020;06:48:29;PB;361;361PB003674;20000;C;IZV-6C04;percurso;16000;16000;;;
13/12/2020;06:48:29;PB;361;361PB003674;23000;C;IZV-6C04;percurso;3000;3000;;;
13/12/2020;06:48:29;PB;361;361PB003674;24000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;25000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;27000;C;IZV-6C04;percurso;2000;2000;;;
13/12/2020;06:48:29;PB;361;361PB003674;28000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;29000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;30000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;31000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;32000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;33000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;34000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;35000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;36000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;38000;C;IZV-6C04;percurso;2000;2000;;;
13/12/2020;06:48:29;PB;361;361PB003674;39000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;40000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;41000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;06:48:29;PB;361;361PB003674;42000;C;IZV-6C04;fim_distancia;1000;1000;;;
13/12/2020;07:55:07;PB;361;361PB063477;84000;C;IZV-6C04;percurso;0;42000;;;
13/12/2020;08:38:49;PB;361;361PB093916;100000;C;IZV-6C04;percurso;16000;16000;;;
13/12/2020;08:38:49;PB;361;361PB093916;101000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;102000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;103000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;104000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;105000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;106000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;107000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;108000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;109000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;110000;C;IZV-6C04;percurso;1000;1000;;;
13/12/2020;08:38:49;PB;361;361PB093916;111000;C;IZV-6C04;fim_dia;1000;1000;;;
14/12/2020;05:26:56;SE;101;101SE055020;57000;C;IZV-6C04;percurso;0;0;;;
14/12/2020;05:32:28;SE;101;101SE059339;60000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;05:37:46;SE;101;101SE063658;64000;C;IZV-6C04;percurso;4000;4000;;;
14/12/2020;05:37:46;SE;101;101SE063658;67000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;05:45:47;SE;101;101SE069936;73000;C;IZV-6C04;percurso;6000;6000;;;
14/12/2020;05:58:42;SE;101;101SE078078;80000;C;IZV-6C04;percurso;7000;7000;;;
14/12/2020;06:03:58;SE;101;101SE082037;83000;C;IZV-6C04;fim_km_0;3000;3000;;;
14/12/2020;06:05:27;PB;427;427PB000000;0;C;IZV-6C04;percurso;0;0;;;
14/12/2020;06:05:27;PB;427;427PB000000;1000;C;IZV-6C04;percurso;1000;1000;;;
14/12/2020;06:05:27;PB;427;427PB000000;2000;C;IZV-6C04;percurso;1000;1000;;;
14/12/2020;06:05:27;PB;427;427PB000000;3000;C;IZV-6C04;percurso;1000;1000;;;
14/12/2020;06:05:27;PB;427;427PB000000;4000;C;IZV-6C04;percurso;1000;1000;;;
14/12/2020;06:05:27;PB;427;427PB000000;5000;C;IZV-6C04;percurso;1000;1000;;;
14/12/2020;06:05:27;PB;427;427PB000000;6000;C;IZV-6C04;fim_distancia;1000;1000;;;
14/12/2020;06:13:31;SE;101;101SE089918;90000;C;IZV-6C04;fim_km_menor;0;84000;;;
14/12/2020;06:15:36;PB;427;427PB009203;10000;C;IZV-6C04;percurso;0;0;;;
14/12/2020;06:15:36;PB;427;427PB009203;11000;C;IZV-6C04;percurso;1000;1000;;;
14/12/2020;06:15:36;PB;427;427PB009203;13000;C;IZV-6C04;percurso;2000;2000;;;
14/12/2020;06:37:15;SE;235;235SE008300;13000;C;IZV-6C04;percurso;0;0;;;
14/12/2020;06:37:15;SE;235;235SE008300;16000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;06:37:15;SE;235;235SE008300;19000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;06:37:15;SE;235;235SE008300;26000;C;IZV-6C04;percurso;7000;7000;;;
14/12/2020;06:59:12;SE;235;235SE026400;29000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;06:59:12;SE;235;235SE026400;33000;C;IZV-6C04;percurso;4000;4000;;;
14/12/2020;06:59:12;SE;235;235SE026400;34000;C;IZV-6C04;percurso;1000;1000;;;
14/12/2020;06:59:12;SE;235;235SE026400;42000;C;IZV-6C04;percurso;8000;8000;;;
14/12/2020;07:23:06;SE;235;235SE043753;45000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;07:23:06;SE;235;235SE043753;52000;C;IZV-6C04;percurso;7000;7000;;;
14/12/2020;07:35:47;SE;235;235SE053247;55000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;07:35:47;SE;235;235SE053247;58000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;08:04:17;SE;235;235SE064095;65000;C;IZV-6C04;percurso;7000;7000;;;
14/12/2020;08:04:17;SE;235;235SE064095;68000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;08:04:17;SE;235;235SE064095;78000;C;IZV-6C04;percurso;10000;10000;;;
14/12/2020;08:04:17;SE;235;235SE064095;81000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;08:29:49;SE;235;235SE086055;91000;C;IZV-6C04;percurso;10000;10000;;;
14/12/2020;08:29:49;SE;235;235SE086055;94000;C;IZV-6C04;percurso;3000;3000;;;
14/12/2020;08:29:49;SE;235;235SE086055;101000;C;IZV-6C04;percurso;7000;7000;;;
14/12/2020;08:29:49;SE;235;235SE086055;107000;C;IZV-6C04;fim_dia;6000;6000;;;
15/12/2020;05:31:54;PB;412;412PB000000;0;C;IZV-6C04;fim_distancia;0;0;;;
15/12/2020;05:49:01;SE;101;101SE091998;96000;C;IZV-6C04;percurso;0;96000;;;
15/12/2020;05:49:01;SE;101;101SE091998;99000;C;IZV-6C04;fim_km_menor;3000;3000;;;
15/12/2020;05:53:41;PB;412;412PB020951;39000;C;IZV-6C04;percurso;0;0;;;
15/12/2020;05:53:41;PB;412;412PB020951;42000;C;IZV-6C04;percurso;3000;3000;;;
15/12/2020;05:53:41;PB;412;412PB020951;44000;C;IZV-6C04;percurso;2000;2000;;;
15/12/2020;05:53:41;PB;412;412PB020951;45000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;05:53:41;PB;412;412PB020951;46000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;05:53:41;PB;412;412PB020951;47000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;05:53:41;PB;412;412PB020951;49000;C;IZV-6C04;percurso;2000;2000;;;
15/12/2020;05:53:41;PB;412;412PB020951;50000;C;IZV-6C04;fim_distancia;1000;1000;;;
15/12/2020;06:09:04;SE;101;101SE108803;109000;C;IZV-6C04;percurso;0;59000;;;
15/12/2020;06:09:04;SE;101;101SE108803;112000;C;IZV-6C04;percurso;3000;3000;;;
15/12/2020;06:16:11;SE;101;101SE115110;119000;C;IZV-6C04;percurso;7000;7000;;;
15/12/2020;06:20:55;SE;101;101SE119010;122000;C;IZV-6C04;fim_km_menor;3000;3000;;;
15/12/2020;06:24:12;PB;412;412PB050245;51000;C;IZV-6C04;percurso;0;0;;;
15/12/2020;06:24:12;PB;412;412PB050245;52000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;06:24:12;PB;412;412PB050245;53000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;06:24:12;PB;412;412PB050245;54000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;06:24:12;PB;412;412PB050245;55000;C;IZV-6C04;fim_distancia;1000;1000;;;
15/12/2020;06:26:52;SE;101;101SE124398;125000;C;IZV-6C04;percurso;0;70000;;;
15/12/2020;06:26:52;SE;101;101SE124398;135000;C;IZV-6C04;percurso;10000;10000;;;
15/12/2020;06:26:52;SE;101;101SE124398;138000;C;IZV-6C04;percurso;3000;3000;;;
15/12/2020;06:46:21;SE;101;101SE141958;148000;C;IZV-6C04;fim_km_menor;10000;10000;;;
15/12/2020;07:52:55;PB;412;412PB067753;97000;C;IZV-6C04;percurso;0;0;;;
15/12/2020;07:52:55;PB;412;412PB067753;98000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;07:52:55;PB;412;412PB067753;102000;C;IZV-6C04;percurso;4000;4000;;;
15/12/2020;07:52:55;PB;412;412PB067753;105000;C;IZV-6C04;percurso;3000;3000;;;
15/12/2020;07:52:55;PB;412;412PB067753;106000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;08:42:06;PB;412;412PB108617;110000;C;IZV-6C04;percurso;4000;4000;;;
15/12/2020;08:42:06;PB;412;412PB108617;111000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;08:42:06;PB;412;412PB108617;112000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;08:42:06;PB;412;412PB108617;113000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;08:42:06;PB;412;412PB108617;114000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;08:42:06;PB;412;412PB108617;118000;C;IZV-6C04;percurso;4000;4000;;;
15/12/2020;08:42:06;PB;412;412PB108617;119000;C;IZV-6C04;fim_distancia;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;165000;C;IZV-6C04;percurso;0;46000;;;
15/12/2020;09:36:01;PB;110;110PB164200;166000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;167000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;168000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;169000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;170000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;171000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;172000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;173000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;174000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;175000;C;IZV-6C04;percurso;1000;1000;;;
15/12/2020;09:36:01;PB;110;110PB164200;177000;C;IZV-6C04;percurso;2000;2000;;;
15/12/2020;09:36:01;PB;110;110PB164200;178000;C;IZV-6C04;fim_dia;1000;1000;;;
16/12/2020;05:36:46;PB;104;104PB000000;0;C;IZV-6C04;percurso;0;0;;;
16/12/2020;05:40:13;PB;104;104PB002464;3000;C;IZV-6C04;percurso;3000;3000;;;
16/12/2020;05:42:00;PB;104;104PB003120;4000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;11000;C;IZV-6C04;percurso;7000;7000;;;
16/12/2020;06:21:31;PB;104;104PB008034;13000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;06:21:31;PB;104;104PB008034;15000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;06:21:31;PB;104;104PB008034;18000;C;IZV-6C04;percurso;3000;3000;;;
16/12/2020;06:21:31;PB;104;104PB008034;19000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;20000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;21000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;22000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;23000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;24000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;25000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;26000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;27000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;28000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:21:31;PB;104;104PB008034;29000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:48:49;PB;104;104PB029522;30000;C;IZV-6C04;percurso;1000;1000;;;
